date,watertemp,sealv,precip,temp,vwind,dwind,sin,cos,precip1,precip2,precip3,precip4,precip5,precipsum,meantemp,raise,waterlv
2010-05-15,8.08,512.17,6,9.13,3.38,223.75,-0.691513055782269,-0.722363962059756,8.6,1.2,19.2,0,2.2,31.2,9.308,TRUE,88.97
2010-05-16,8.11,510.67,0,9.09,3.88,225,-0.707106781186547,-0.707106781186548,6,8.6,1.2,19.2,0,35,9.516,TRUE,89.36
2010-05-17,8.13,511.17,0,7.84,4,290,-0.939692620785908,0.342020143325669,0,6,8.6,1.2,19.2,35,9.782,TRUE,90
2010-05-18,8.16,514.33,1.8,8.14,4.38,292.5,-0.923879532511287,0.38268343236509,0,0,6,8.6,1.2,15.8,8.532,TRUE,90.74
2010-05-19,8.19,518.67,0,10.61,3.63,76.25,0.971342069813261,0.237685892326173,1.8,0,0,6,8.6,16.4,8.562,TRUE,91.25
2010-05-20,8.22,510,0,9.35,2.5,248.75,-0.932007869282798,-0.362438038283702,0,1.8,0,0,6,7.8,8.962,TRUE,91.68
2010-05-21,8.24,507.67,0,11.28,2.25,241.25,-0.876726755707508,-0.480988768919388,0,0,1.8,0,0,1.8,9.006,FALSE,91.85
2010-05-22,8.26,506.33,0,10.58,1.63,228.75,-0.751839807478977,-0.659345815100069,0,0,0,1.8,0,1.8,9.444,FALSE,91.66
2010-05-23,8.29,500.17,0,11.89,6,216.25,-0.591309648363582,-0.806444604267483,0,0,0,0,1.8,1.8,9.992,FALSE,90.97
2010-05-24,8.32,506.33,0.1,10.85,7.25,257.5,-0.976296007119933,-0.216439613938103,0,0,0,0,0,0,10.742,FALSE,90.18
2010-05-25,8.34,511.17,0,9.88,11.5,261.25,-0.988361510467761,-0.152123386189917,0.1,0,0,0,0,0.1,10.79,TRUE,89.57
2010-05-26,8.37,515,0,9,6,253.75,-0.960049854385929,-0.279829014030992,0,0.1,0,0,0,0.1,10.896,TRUE,90
2010-05-27,8.4,513.33,2.8,8.21,2.88,80,0.984807753012208,0.17364817766693,0,0,0.1,0,0,0.1,10.44,FALSE,90.45
2010-05-28,8.43,509.83,0,10.6,2.88,152.5,0.461748613235034,-0.887010833178222,2.8,0,0,0.1,0,2.9,9.966,FALSE,89.97
2010-05-29,8.47,505.67,0,10.7,6.5,251.25,-0.946930129495106,-0.321439465303162,0,2.8,0,0,0.1,2.9,9.708,FALSE,88.44
2010-05-30,8.5,509.33,6.8,14.34,4.38,111.25,0.932007869282799,-0.362438038283702,0,0,2.8,0,0,2.8,9.678,FALSE,87.81
2010-05-31,8.54,526.5,19.5,10.8,6.75,57.5,0.843391445812886,0.537299608346824,6.8,0,0,2.8,0,9.6,10.57,TRUE,86.99
2010-06-01,8.57,525.17,0.3,9.65,4.25,42.5,0.67559020761566,0.737277336810124,19.5,6.8,0,0,2.8,29.1,10.93,TRUE,88.75
2010-06-02,8.61,517.33,0,9.13,3.63,28.75,0.480988768919388,0.876726755707508,0.3,19.5,6.8,0,0,26.6,11.218,TRUE,91.45
2010-06-03,8.64,509.5,0,12.39,3.5,238.75,-0.854911870672947,-0.518773258160521,0,0.3,19.5,6.8,0,26.6,10.924,TRUE,92.54
2010-06-04,8.68,511.67,0,12.05,2.38,160,0.342020143325669,-0.939692620785908,0,0,0.3,19.5,6.8,26.6,11.262,FALSE,92.71
2010-06-05,8.71,505.5,0,14.53,2.63,156.25,0.402746689858737,-0.915311479119447,0,0,0,0.3,19.5,19.8,10.804,FALSE,92.37
2010-06-06,8.74,502.83,0,14.56,1.75,186.25,-0.108866874851964,-0.99405633822232,0,0,0,0,0.3,0.3,11.55,FALSE,91.96
2010-06-07,8.77,512.67,8.1,15.76,6.88,178.75,0.021814885034561,-0.999762027079909,0,0,0,0,0,0,12.532,FALSE,91.08
2010-06-08,8.8,510.17,0,12.9,5,228.75,-0.751839807478977,-0.659345815100069,8.1,0,0,0,0,8.1,13.858,FALSE,90.14
2010-06-09,8.84,509.33,0.2,17.8,2.38,135,0.707106781186548,-0.707106781186547,0,8.1,0,0,0,8.1,13.96,FALSE,90.22
2010-06-10,8.87,510,13.5,17.06,4.25,111.25,0.932007869282799,-0.362438038283702,0.2,0,8.1,0,0,8.3,15.11,FALSE,90.29
2010-06-11,8.91,504.67,16,18.25,3,191.25,-0.195090322016128,-0.98078528040323,13.5,0.2,0,8.1,0,21.8,15.616,FALSE,90.09
2010-06-12,8.97,490.67,0,15.43,11.25,260,-0.984807753012208,-0.17364817766693,16,13.5,0.2,0,8.1,37.8,16.354,FALSE,89.55
2010-06-13,9,506.5,0,12.69,11.13,265,-0.996194698091746,-0.087155742747658,0,16,13.5,0.2,0,29.7,16.288,FALSE,88.58
2010-06-14,9.04,510.83,0,12.25,4.5,252.5,-0.953716950748227,-0.300705799504273,0,0,16,13.5,0.2,29.7,16.246,FALSE,88.54
2010-06-15,9.09,515.83,0,11.55,5.25,256.25,-0.971342069813261,-0.237685892326173,0,0,0,16,13.5,29.5,15.136,FALSE,87.66
2010-06-16,9.14,514,0,12.09,2.5,111.25,0.932007869282799,-0.362438038283702,0,0,0,0,16,16,14.034,FALSE,86.88
2010-06-17,9.19,507.5,0,12.76,2.13,128.75,0.779884483092882,-0.625923472184059,0,0,0,0,0,0,12.802,FALSE,86.16
2010-06-18,9.24,505.33,0,14.38,5.38,236.25,-0.831469612302545,-0.555570233019602,0,0,0,0,0,0,12.268,FALSE,85.89
2010-06-19,9.29,515.83,0.3,12.74,4.5,246.25,-0.915311479119447,-0.402746689858737,0,0,0,0,0,0,12.606,FALSE,84.83
2010-06-20,9.34,516,0,11.81,2.5,121.25,0.854911870672947,-0.518773258160521,0.3,0,0,0,0,0.3,12.704,FALSE,83.97
2010-06-21,9.38,519.17,0,12.63,1.75,286.25,-0.960049854385929,0.279829014030992,0,0.3,0,0,0,0.3,12.756,FALSE,83.25
2010-06-22,9.43,514.17,0,13.41,3.13,277.5,-0.99144486137381,0.130526192220051,0,0,0.3,0,0,0.3,12.864,FALSE,82.63
2010-06-23,9.48,513,0,14.26,3.88,307.5,-0.793353340291235,0.608761429008721,0,0,0,0.3,0,0.3,12.994,FALSE,82.24
2010-06-24,9.53,513.17,0,14.98,2.63,327.5,-0.537299608346824,0.843391445812885,0,0,0,0,0.3,0.3,12.97,FALSE,82.2
2010-06-25,9.58,510.5,0,16.46,2.5,245,-0.90630778703665,-0.422618261740699,0,0,0,0,0,0,13.418,FALSE,81.6
2010-06-26,9.62,511.17,0,15.81,5,277.5,-0.99144486137381,0.130526192220051,0,0,0,0,0,0,14.348,FALSE,80.93
2010-06-27,9.67,513.83,0,14.86,3.13,180,1.22E-16,-1,0,0,0,0,0,0,14.984,FALSE,80.38
2010-06-28,9.72,509.33,0,17.26,3,72.5,0.953716950748227,0.300705799504273,0,0,0,0,0,0,15.274,FALSE,80.04
2010-06-29,9.77,507.5,0,20.4,2.63,125,0.819152044288992,-0.573576436351046,0,0,0,0,0,0,15.874,FALSE,79.47
2010-06-30,9.82,506.67,0,18.75,4.5,228.75,-0.751839807478977,-0.659345815100069,0,0,0,0,0,0,16.958,FALSE,78.65
2010-07-01,9.87,506.5,0,16.83,5,267.5,-0.999048221581858,-0.043619387365336,0,0,0,0,0,0,17.416,FALSE,77.89
2010-07-02,9.92,508.17,0,16,2.88,146.25,0.555570233019602,-0.831469612302545,0,0,0,0,0,0,17.62,FALSE,77.15
2010-07-03,9.98,504.5,0,17.54,3.63,57.5,0.843391445812886,0.537299608346824,0,0,0,0,0,0,17.848,FALSE,76.68
2010-07-04,10.03,502.67,0,18.89,2.88,80,0.984807753012208,0.17364817766693,0,0,0,0,0,0,17.904,FALSE,76.1
2010-07-05,10.08,501.83,4.5,19.65,2,222.5,-0.67559020761566,-0.737277336810124,0,0,0,0,0,0,17.602,FALSE,75.3
2010-07-06,10.14,509.17,18.3,17.21,3.88,261.25,-0.988361510467761,-0.152123386189917,4.5,0,0,0,0,4.5,17.782,FALSE,74.48
2010-07-07,10.19,512.17,0,17.1,6.25,283.75,-0.971342069813261,0.237685892326173,18.3,4.5,0,0,0,22.8,17.858,TRUE,74.52
2010-07-08,10.25,509.83,0,17.6,3.38,263.75,-0.994056338222319,-0.108866874851965,0,18.3,4.5,0,0,22.8,18.078,TRUE,75.92
2010-07-09,10.31,507.33,0,20.33,2,138.75,0.659345815100069,-0.751839807478977,0,0,18.3,4.5,0,22.8,18.09,FALSE,76.04
2010-07-10,10.36,508.5,0,25.15,2.75,143.75,0.591309648363582,-0.806444604267483,0,0,0,18.3,4.5,22.8,18.378,FALSE,74.76
2010-07-11,10.42,509.33,0,27.08,3.13,158.75,0.362438038283702,-0.932007869282798,0,0,0,0,18.3,18.3,19.478,FALSE,73.76
2010-07-12,10.48,507.5,0,27.09,3.88,141.25,0.625923472184059,-0.779884483092882,0,0,0,0,0,0,21.452,FALSE,73.48
2010-07-13,10.53,512,1,24.73,4.5,202.5,-0.38268343236509,-0.923879532511287,0,0,0,0,0,0,23.45,FALSE,73.5
2010-07-14,10.58,507,0,20.61,3.13,198.75,-0.321439465303161,-0.946930129495106,1,0,0,0,0,1,24.876,FALSE,72.91
2010-07-15,10.64,506.83,0,21.73,3.25,158.75,0.362438038283702,-0.932007869282798,0,1,0,0,0,1,24.932,FALSE,72.3
2010-07-16,10.7,504.17,0,23.28,2.75,70,0.939692620785908,0.342020143325669,0,0,1,0,0,1,24.248,FALSE,71.76
2010-07-17,10.76,506.67,2.4,23.6,3.5,178.75,0.021814885034561,-0.999762027079909,0,0,0,1,0,1,23.488,FALSE,71.22
2010-07-18,10.82,508,0,20.04,4.75,296.25,-0.896872741532688,0.442288690219001,2.4,0,0,0,1,3.4,22.79,TRUE,70.38
2010-07-19,10.88,502.5,0,18.95,3.25,283.75,-0.971342069813261,0.237685892326173,0,2.4,0,0,0,2.4,21.852,FALSE,70.6
2010-07-20,10.95,499,0,18.6,3.25,115,0.90630778703665,-0.422618261740699,0,0,2.4,0,0,2.4,21.52,FALSE,70.36
2010-07-21,11.02,498.83,0,24.21,4.63,122.5,0.843391445812886,-0.537299608346824,0,0,0,2.4,0,2.4,20.894,FALSE,69.26
2010-07-22,11.07,498.5,5.9,25.3,2.63,216.25,-0.591309648363582,-0.806444604267483,0,0,0,0,2.4,2.4,21.08,FALSE,68.17
2010-07-23,11.13,510.33,4.8,20.1,2.63,322.5,-0.608761429008721,0.793353340291235,5.9,0,0,0,0,5.9,21.42,TRUE,67.62
2010-07-24,11.19,538,47,21.05,3.38,71.25,0.946930129495106,0.321439465303162,4.8,5.9,0,0,0,10.7,21.432,TRUE,68.64
2010-07-25,11.29,527.67,1.8,14.59,8.38,256.25,-0.971342069813261,-0.237685892326173,47,4.8,5.9,0,0,57.7,21.852,TRUE,78.19
2010-07-26,11.34,516.17,0,16.1,3.25,223.75,-0.691513055782269,-0.722363962059756,1.8,47,4.8,5.9,0,59.5,21.05,TRUE,86.87
2010-07-27,11.4,511.5,0,16.44,1.63,232.5,-0.793353340291235,-0.608761429008721,0,1.8,47,4.8,5.9,59.5,19.428,TRUE,90.93
2010-07-28,11.47,513.5,38.2,16.06,3.63,271.25,-0.999762027079909,0.021814885034561,0,0,1.8,47,4.8,53.6,17.656,FALSE,91.96
2010-07-29,11.53,519.5,3.3,16.39,6.5,255,-0.965925826289068,-0.258819045102521,38.2,0,0,1.8,47,87,16.848,TRUE,91.72
2010-07-30,11.6,512.17,0,16.54,3.88,223.75,-0.691513055782269,-0.722363962059756,3.3,38.2,0,0,1.8,43.3,15.916,FALSE,92.25
2010-07-31,11.65,505.33,0,16.83,2.38,168.75,0.195090322016128,-0.98078528040323,0,3.3,38.2,0,0,41.5,16.306,FALSE,92.14
2010-08-01,11.7,510,0,20.79,2.13,151.25,0.480988768919388,-0.876726755707508,0,0,3.3,38.2,0,41.5,16.452,FALSE,91.69
2010-08-02,11.74,513.67,7.2,19.73,2.25,156.25,0.402746689858737,-0.915311479119447,0,0,0,3.3,38.2,41.5,17.322,FALSE,90.81
2010-08-03,11.77,519,19.5,16.93,2.88,126.25,0.806444604267483,-0.591309648363582,7.2,0,0,0,3.3,10.5,18.056,TRUE,89.89
2010-08-04,11.81,515.17,0,17.64,4,202.5,-0.38268343236509,-0.923879532511287,19.5,7.2,0,0,0,26.7,18.164,TRUE,90.86
2010-08-05,11.84,515.17,0,18.63,2.75,115,0.90630778703665,-0.422618261740699,0,19.5,7.2,0,0,26.7,18.384,TRUE,92.93
2010-08-06,11.87,516.33,3.5,19.23,3.38,47.5,0.737277336810124,0.67559020761566,0,0,19.5,7.2,0,26.7,18.744,FALSE,93.36
2010-08-07,11.9,521,0,19.29,2,105,0.965925826289068,-0.258819045102521,3.5,0,0,19.5,7.2,30.2,18.432,TRUE,93.37
2010-08-08,11.92,517.5,1.3,18.36,5.75,212.5,-0.537299608346824,-0.843391445812886,0,3.5,0,0,19.5,23,18.344,TRUE,93.87
2010-08-09,11.94,511.83,0,18.35,6.13,245,-0.90630778703665,-0.422618261740699,1.3,0,3.5,0,0,4.8,18.63,FALSE,94.37
2010-08-10,11.97,511.83,0,16.9,2.63,133.75,0.722363962059756,-0.691513055782269,0,1.3,0,3.5,0,4.8,18.772,FALSE,94.26
2010-08-11,11.99,512.33,0.8,20.28,2.38,128.75,0.779884483092882,-0.625923472184059,0,0,1.3,0,3.5,4.8,18.426,FALSE,93.15
2010-08-12,12.02,514.33,0,21.93,3.13,113.75,0.915311479119447,-0.402746689858737,0.8,0,0,1.3,0,2.1,18.636,FALSE,91.37
2010-08-13,12.04,516.33,0,20.65,3.25,210,-0.5,-0.866025403784439,0,0.8,0,0,1.3,2.1,19.164,FALSE,88.95
2010-08-14,12.07,514.33,0.9,21.51,2.75,80,0.984807753012208,0.17364817766693,0,0,0.8,0,0,0.8,19.622,FALSE,87.45
2010-08-15,12.1,511.83,0.5,20.58,4.13,88.75,0.999762027079909,0.021814885034561,0.9,0,0,0.8,0,1.7,20.254,FALSE,86.28
2010-08-16,12.12,521.83,8,23.64,3.25,180,1.22E-16,-1,0.5,0.9,0,0,0.8,2.2,20.99,FALSE,85.31
2010-08-17,12.14,515.33,0,19.51,4.38,161.25,0.321439465303162,-0.946930129495106,8,0.5,0.9,0,0,9.4,21.662,FALSE,85.38
2010-08-18,12.17,512,15.9,16.18,4.13,203.75,-0.402746689858737,-0.915311479119447,0,8,0.5,0.9,0,9.4,21.178,FALSE,84.78
2010-08-19,12.2,514.5,0.5,17.39,7.5,257.5,-0.976296007119933,-0.216439613938103,15.9,0,8,0.5,0.9,25.3,20.284,TRUE,83.93
2010-08-20,12.24,512.17,0,17.91,4.5,266.25,-0.997858923238603,-0.065403129230143,0.5,15.9,0,8,0.5,24.9,19.46,TRUE,85.5
2010-08-21,12.27,502.17,0,20.34,3.75,221.25,-0.659345815100069,-0.751839807478978,0,0.5,15.9,0,8,24.4,18.926,FALSE,86.98
2010-08-22,12.31,504.17,3.6,20.69,4.38,230,-0.766044443118978,-0.642787609686539,0,0,0.5,15.9,0,16.4,18.266,TRUE,86.58
2010-08-23,12.34,509,0.2,19.61,3.88,217.5,-0.608761429008721,-0.793353340291235,3.6,0,0,0.5,15.9,20,18.502,TRUE,87.39
2010-08-24,12.37,508.67,5.2,19.35,8.25,243.75,-0.896872741532688,-0.442288690219001,0.2,3.6,0,0,0.5,4.3,19.188,TRUE,88.47
2010-08-25,12.4,512.17,13.1,14.91,12.5,237.5,-0.843391445812885,-0.537299608346824,5.2,0.2,3.6,0,0,9,19.58,TRUE,89.84
2010-08-26,12.43,526.33,0,15.13,6.38,237.5,-0.843391445812885,-0.537299608346824,13.1,5.2,0.2,3.6,0,22.1,18.98,TRUE,93.17
2010-08-27,12.45,531.67,14.5,13.09,3.13,68.75,0.932007869282798,0.362438038283702,0,13.1,5.2,0.2,3.6,22.1,17.938,TRUE,95.92
2010-08-28,12.48,533.5,6.2,15.14,3.75,238.75,-0.854911870672947,-0.518773258160521,14.5,0,13.1,5.2,0.2,33,16.418,TRUE,97.08
2010-08-29,12.51,528.67,5.3,13.03,4.13,202.5,-0.38268343236509,-0.923879532511287,6.2,14.5,0,13.1,5.2,39,15.524,TRUE,97.81
2010-08-30,12.54,528.5,3.1,12.95,2.63,107.5,0.953716950748227,-0.300705799504273,5.3,6.2,14.5,0,13.1,39.1,14.26,FALSE,98.15
2010-08-31,12.55,528.17,0,14.65,2.75,22.5,0.38268343236509,0.923879532511287,3.1,5.3,6.2,14.5,0,29.1,13.868,TRUE,98.18
2010-09-01,12.57,524.67,0,15.51,3.13,182.5,-0.043619387365336,-0.999048221581858,0,3.1,5.3,6.2,14.5,29.1,13.772,FALSE,98.38
2010-09-02,12.57,536.33,1,14.63,4.13,270,-1,-1.84E-16,0,0,3.1,5.3,6.2,14.6,14.256,TRUE,98.28
2010-09-03,12.57,535.67,2.8,12.55,4.25,298.75,-0.876726755707508,0.480988768919387,1,0,0,3.1,5.3,9.4,14.154,TRUE,99.33
2010-09-04,12.57,526.33,1.4,11.04,2.88,90,1,6.12E-17,2.8,1,0,0,3.1,6.9,14.058,TRUE,101.03
2010-09-05,12.58,514.33,1.5,11.99,2,56.25,0.831469612302545,0.555570233019602,1.4,2.8,1,0,0,5.2,13.676,FALSE,102.31
2010-09-06,12.59,512.83,0.3,11.94,4.13,121.25,0.854911870672947,-0.518773258160521,1.5,1.4,2.8,1,0,6.7,13.144,FALSE,102.07
2010-09-07,12.59,510,0,14.73,4.25,93.75,0.997858923238603,-0.065403129230143,0.3,1.5,1.4,2.8,1,7,12.43,FALSE,100.72
2010-09-08,12.59,503.67,0,14.96,4.5,88.75,0.999762027079909,0.021814885034561,0,0.3,1.5,1.4,2.8,6,12.45,FALSE,99.09
2010-09-09,12.58,500.5,0.2,14.34,5.38,97.5,0.99144486137381,-0.130526192220052,0,0,0.3,1.5,1.4,3.2,12.932,FALSE,97.12
2010-09-10,12.58,500.17,10.6,15,3.25,181.25,-0.021814885034561,-0.999762027079909,0.2,0,0,0.3,1.5,2,13.592,FALSE,94.96
2010-09-11,12.57,492.67,0,14.53,2,166.25,0.237685892326173,-0.971342069813261,10.6,0.2,0,0,0.3,11.1,14.194,FALSE,92.73
2010-09-12,12.56,489.83,0,16.15,2,123.75,0.831469612302545,-0.555570233019602,0,10.6,0.2,0,0,10.8,14.712,FALSE,90.98
2010-09-13,12.55,496.33,2.7,15.5,2.88,201.25,-0.362438038283701,-0.932007869282799,0,0,10.6,0.2,0,10.8,14.996,FALSE,89.18
2010-09-14,12.55,488.17,1.9,14.18,6.38,213.75,-0.555570233019602,-0.831469612302545,2.7,0,0,10.6,0.2,13.5,15.104,FALSE,87.74
2010-09-15,12.54,493.33,12.4,13.46,6.5,201.25,-0.362438038283701,-0.932007869282799,1.9,2.7,0,0,10.6,15.2,15.072,FALSE,86.53
2010-09-16,12.53,488.17,12.4,11.59,8.13,215,-0.573576436351046,-0.819152044288992,12.4,1.9,2.7,0,0,17,14.764,TRUE,85.33
2010-09-17,12.53,501.67,5.2,11.96,7.63,218.75,-0.625923472184059,-0.779884483092882,12.4,12.4,1.9,2.7,0,29.4,14.176,TRUE,85.51
2010-09-18,12.53,504.33,24.7,11.46,11,235,-0.819152044288992,-0.573576436351046,5.2,12.4,12.4,1.9,2.7,34.6,13.338,TRUE,87.32
2010-09-19,12.54,517.67,11.9,10.69,8.75,228.75,-0.751839807478977,-0.659345815100069,24.7,5.2,12.4,12.4,1.9,56.6,12.53,TRUE,92.46
2010-09-20,12.54,520.17,2.2,11.99,5.5,206.25,-0.442288690219001,-0.896872741532688,11.9,24.7,5.2,12.4,12.4,66.6,11.832,TRUE,101.83
2010-09-21,12.53,523.5,0.4,13.19,7.5,248.75,-0.932007869282798,-0.362438038283702,2.2,11.9,24.7,5.2,12.4,56.4,11.538,TRUE,106.68
2010-09-22,12.52,530.83,0,11.85,1.75,238.75,-0.854911870672947,-0.518773258160521,0.4,2.2,11.9,24.7,5.2,44.4,11.858,TRUE,108.95
2010-09-23,12.51,515.5,0,13.43,3.5,162.5,0.300705799504273,-0.953716950748227,0,0.4,2.2,11.9,24.7,39.2,11.836,FALSE,110.08
2010-09-24,12.48,515.67,0,16.63,4.25,162.5,0.300705799504273,-0.953716950748227,0,0,0.4,2.2,11.9,14.5,12.23,FALSE,109.38
2010-09-25,12.47,524.33,0,15.96,2.88,140,0.642787609686539,-0.766044443118978,0,0,0,0.4,2.2,2.6,13.418,FALSE,107.26
2010-09-26,12.45,533.17,0,14.6,3.88,61.25,0.876726755707508,0.480988768919388,0,0,0,0,0.4,0.4,14.212,TRUE,106.17
2010-09-27,12.43,543.17,29,14.63,7.25,45,0.707106781186547,0.707106781186548,0,0,0,0,0,0,14.494,TRUE,107.09
2010-09-28,12.41,560.33,30.9,11.71,8.75,27.5,0.461748613235034,0.887010833178222,29,0,0,0,0,29,15.05,TRUE,110.07
2010-09-29,12.4,528.33,0.6,10.84,8,46.25,0.722363962059756,0.691513055782269,30.9,29,0,0,0,59.9,14.706,TRUE,116.36
2010-09-30,12.38,509.5,0,8.96,4.75,66.25,0.915311479119447,0.402746689858737,0.6,30.9,29,0,0,60.5,13.548,TRUE,121.73
2010-10-01,12.37,502,0,5.91,2.88,95,0.996194698091746,-0.087155742747658,0,0.6,30.9,29,0,60.5,12.148,FALSE,122.46
2010-10-02,12.36,494.33,0,7.78,2.88,117.5,0.887010833178222,-0.461748613235034,0,0,0.6,30.9,29,60.5,10.41,FALSE,120.6
2010-10-03,12.34,483.33,0,9.83,4.38,128.75,0.779884483092882,-0.625923472184059,0,0,0,0.6,30.9,31.5,9.04,FALSE,118.07
2010-10-04,12.33,472.33,0,10.54,5.63,128.75,0.779884483092882,-0.625923472184059,0,0,0,0,0.6,0.6,8.664,FALSE,115.34
2010-10-05,12.31,468,0,9.75,5.75,128.75,0.779884483092882,-0.625923472184059,0,0,0,0,0,0,8.604,FALSE,112.62
2010-10-06,12.29,464.17,0,9.69,5.63,141.25,0.625923472184059,-0.779884483092882,0,0,0,0,0,0,8.762,FALSE,109.84
2010-10-07,12.27,464.33,0,8.75,4.5,153.75,0.442288690219001,-0.896872741532688,0,0,0,0,0,0,9.518,FALSE,107.38
2010-10-08,12.25,481.33,0,7.34,3.13,135,0.707106781186548,-0.707106781186547,0,0,0,0,0,0,9.712,FALSE,105.1
2010-10-09,12.22,483.83,0,6,2.63,60,0.866025403784439,0.5,0,0,0,0,0,0,9.214,FALSE,103.43
2010-10-10,12.2,484.83,0,4.38,1.5,170,0.17364817766693,-0.984807753012208,0,0,0,0,0,0,8.306,FALSE,101.86
2010-10-11,12.17,491.67,0,8.1,2.75,121.25,0.854911870672947,-0.518773258160521,0,0,0,0,0,0,7.232,FALSE,99.7
2010-10-12,12.14,496.67,0,7.35,3.5,210,-0.5,-0.866025403784439,0,0,0,0,0,0,6.914,FALSE,98.27
2010-10-13,12.11,492,0.2,5.63,2.13,231.25,-0.779884483092882,-0.625923472184059,0,0,0,0,0,0,6.634,FALSE,97.13
2010-10-14,12.08,494.67,1.6,8.21,4.5,267.5,-0.999048221581858,-0.043619387365336,0.2,0,0,0,0,0.2,6.292,FALSE,96.35
2010-10-15,12.05,511,0,6.04,2.25,281.25,-0.98078528040323,0.195090322016128,1.6,0.2,0,0,0,1.8,6.734,FALSE,95.44
2010-10-16,12.02,497.5,0,3.54,2.38,61.25,0.876726755707508,0.480988768919388,0,1.6,0.2,0,0,1.8,7.066,FALSE,95.48
2010-10-17,11.99,488.17,0,2.3,1.25,146.25,0.555570233019602,-0.831469612302545,0,0,1.6,0.2,0,1.8,6.154,FALSE,94.6
2010-10-18,11.95,478,0,2.76,2.75,152.5,0.461748613235034,-0.887010833178222,0,0,0,1.6,0.2,1.8,5.144,FALSE,93.77
2010-10-19,11.89,465.33,1,4.13,4.63,177.5,0.043619387365336,-0.999048221581858,0,0,0,0,1.6,1.6,4.57,FALSE,92.71
2010-10-20,11.83,497.17,9.1,6.78,4.88,198.75,-0.321439465303161,-0.946930129495106,1,0,0,0,0,1,3.754,FALSE,91.47
2010-10-21,11.77,521,17.9,4.05,6.63,248.75,-0.932007869282798,-0.362438038283702,9.1,1,0,0,0,10.1,3.902,TRUE,90.46
2010-10-22,11.71,499,2.3,7.15,9.5,246.25,-0.915311479119447,-0.402746689858737,17.9,9.1,1,0,0,28,4.004,TRUE,93.7
2010-10-23,11.62,498.5,0.2,7.46,6.75,203.75,-0.402746689858737,-0.915311479119447,2.3,17.9,9.1,1,0,30.3,4.974,TRUE,96.72
2010-10-24,11.56,505.83,2.3,7.83,7.38,200,-0.342020143325669,-0.939692620785908,0.2,2.3,17.9,9.1,1,30.5,5.914,FALSE,97.78
2010-10-25,11.5,523.83,2.3,6.11,7,243.75,-0.896872741532688,-0.442288690219001,2.3,0.2,2.3,17.9,9.1,31.8,6.654,TRUE,97.01
2010-10-26,11.46,522,0,5.98,2.88,255,-0.965925826289068,-0.258819045102521,2.3,2.3,0.2,2.3,17.9,25,6.52,TRUE,98.2
2010-10-27,11.4,508,0.6,5.4,4.63,211.25,-0.518773258160522,-0.854911870672946,0,2.3,2.3,0.2,2.3,7.1,6.906,FALSE,98.94
2010-10-28,11.35,497.33,1,7.43,6.5,223.75,-0.691513055782269,-0.722363962059756,0.6,0,2.3,2.3,0.2,5.4,6.556,FALSE,98.57
2010-10-29,11.3,508,0,8.26,4.88,226.25,-0.722363962059756,-0.69151305578227,1,0.6,0,2.3,2.3,6.2,6.55,FALSE,97.53
2010-10-30,11.27,508,0,8.75,4.5,176.25,0.065403129230143,-0.997858923238603,0,1,0.6,0,2.3,3.9,6.636,FALSE,96.83
2010-10-31,11.24,513.67,0,6.84,1.75,136.25,0.69151305578227,-0.722363962059756,0,0,1,0.6,0,1.6,7.164,FALSE,95.18
2010-11-01,11.2,519.83,0,4.69,0.38,62.5,0.887010833178222,0.461748613235034,0,0,0,1,0.6,1.6,7.336,FALSE,93.69
2010-11-02,11.17,517.83,0,7.3,2.88,173.75,0.108866874851965,-0.99405633822232,0,0,0,0,1,1,7.194,FALSE,92.85
2010-11-03,11.14,495.17,3.9,9.26,8,217.5,-0.608761429008721,-0.793353340291235,0,0,0,0,0,0,7.168,FALSE,92.35
2010-11-04,11.12,509,12.1,8.36,7.88,243.75,-0.896872741532688,-0.442288690219001,3.9,0,0,0,0,3.9,7.368,TRUE,91.8
2010-11-05,11.09,526.83,6.3,9.83,7.88,255,-0.965925826289068,-0.258819045102521,12.1,3.9,0,0,0,16,7.29,TRUE,93.19
2010-11-06,11.07,535,4.1,7.13,4.88,255,-0.965925826289068,-0.258819045102521,6.3,12.1,3.9,0,0,22.3,7.888,TRUE,96.1
2010-11-07,11.06,532,0.6,4.16,2.13,185,-0.087155742747658,-0.996194698091746,4.1,6.3,12.1,3.9,0,26.4,8.376,TRUE,98.47
2010-11-08,11.01,536,10.9,3.19,4.13,83.75,0.99405633822232,0.108866874851965,0.6,4.1,6.3,12.1,3.9,27,7.748,TRUE,100.75
2010-11-09,10.95,550.5,3.7,4.5,4.63,162.5,0.300705799504273,-0.953716950748227,10.9,0.6,4.1,6.3,12.1,34,6.534,TRUE,102.09
2010-11-10,10.89,524,0.9,3.73,2.13,166.25,0.237685892326173,-0.971342069813261,3.7,10.9,0.6,4.1,6.3,25.6,5.762,TRUE,104.51
2010-11-11,10.83,521.67,5.3,5.1,5.38,210,-0.5,-0.866025403784439,0.9,3.7,10.9,0.6,4.1,20.2,4.542,TRUE,105.49
2010-11-12,10.78,513.5,3.5,6.68,9.5,210,-0.5,-0.866025403784439,5.3,0.9,3.7,10.9,0.6,21.4,4.136,FALSE,106.33
2010-11-13,10.74,515,0,8.48,10.63,238.75,-0.854911870672947,-0.518773258160521,3.5,5.3,0.9,3.7,10.9,24.3,4.64,TRUE,106.04
